adult,budget,id,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
False,0,45663,tt1226752,en,The Dunwich Horror,"In Louisiana, the thirty-five year old single mother Lavina delivers a baby boy and a monster in the evil Whateley House. Ten years later, Dr. Henry Armitage and his assistant Professor Fay Morgan discover that the page 751 of every copy of the Necronomicon is missing and The Black Brotherhood has summoned the gate keeper Yog Sothoth to leave the portal opened to the demons and ancient gods. They invite the arrogant and skeptical Professor Walter Rice that can translate the Necronomicon to help them to seek the book. Meanwhile Lavina's son Wilbur Whateley ages very fast and seeks the missing page to open the portal.",0.431157,2009-12-13,0.0,87.0,Released,,The Dunwich Horror,False,2.6,11.0
False,0,129689,tt0084778,ja,Tenkôsei,"9th-graders Kazuo (boy) and Kazumi (girl) take a tumble at a temple in a small seacoast town in Japan. Through supernatural intervention, their minds and bodies are switched, and the result is a touching and hilarious coming-of-age comedy as they attempt to survive the pressures of junior high school life.",1e-06,1982-04-17,0.0,113.0,Released,,"I Are You, You Am Me",False,5.0,1.0
False,0,178736,tt0101930,ja,Futari,"Chizuko and Mika are sisters who get along very well, and have a good relationship, but one day Chizuko dies unexpectedly in an accident. Mika always feels undermined for not living up to her sisters achievements until one day the ghost of her sister appears again. And by the encouragement  of Chizuko, she overcomes various difficulties in her life.",0.008701,1991-05-10,0.0,155.0,Released,,Chizuko's Younger Sister,False,0.0,0.0
False,0,35656,tt1294136,en,As Good As Dead,"Seeking revenge for the murder of their religious leader, fundamental loyalists kidnap and torture the man they believe responsible, but the ensuing clash of right vs. left ideologies quickly reveals that they may have the wrong man, which puts them on a path toward a shocking twist",1.984924,2010-01-25,0.0,100.0,Released,Can you escape your past?,As Good As Dead,False,4.9,11.0
False,0,30427,tt0996435,ja,ばんざい! / 監督・ばんざい!,Takeshi Kitano plays a version of himself in which he's a struggling director cycling through a number of different genres in an effort to complete his latest project.,0.771126,2007-06-02,0.0,108.0,Released,,Glory to the Filmmaker!,False,6.2,12.0
False,0,12166,tt1217243,ja,アキレスと亀,"Machisu is a painter. He never had the success he thinks he is entitled to. Regardless of this, he always remains trying to be successful. His wife Sachiko keeps supporting him, despite all setbacks. Machisu, the only son of a rich collector, has a childs love for painting. Praise from a famous artist friend of his father inspires the young boy to dream of becoming a painter himself.  s a young man, poor loner Machisu manages to attend art school with money earned from working. He is introduced to an unconventional world of bold creativity but he also gets his first bitter taste of harsh criticism from a dealer. Encouragement comes in the form of attractive clerk Sachiko who is convinced that she alone understands him. Marriage is soon followed by a daughter, as love and hope drive Machisu to commit even more deeply to his art ...",1.701458,2008-09-20,0.0,119.0,Released,,Achilles and the Tortoise,False,6.8,21.0
False,0,33501,tt0240732,en,The Moment After,"In the twinkling of an eye, a mass disappearance has occurred. Moments after the turmoil and confusion, the FBI is called in to investigate and locate the missing persons. For Agent Adam Riley (David White), it is personal. For Agent Charles Baker (Kevin Downes), it doesn't matter, it's just a job.",1.842117,1999-07-04,0.0,89.0,Released,,The Moment After,False,4.5,4.0
False,0,36325,tt1452291,en,Bananas!*,"Juan “Accidentes” Dominguez is on his biggest case ever. On behalf of twelve Nicaraguan banana workers he is tackling Dole Food in a ground-breaking legal battle for their use of a banned pesticide that was known by the company to cause sterility. Can he beat the giant, or will the corporation get away with it?",0.502688,2009-10-09,0.0,87.0,Released,,Bananas!*,False,5.6,5.0
False,0,43381,tt0044117,en,Texas Carnival,A Texas carnival showmen team is mistaken for a cattle baron and his sister.,0.05277,1951-10-05,0.0,77.0,Released,"M-G-M's High, Wide and Handsome TECHNICOLOR Musical!",Texas Carnival,False,0.0,0.0
False,25000000,34813,tt0480255,en,The Losers,"A tale of double cross and revenge, centered upon the members of an elite U.S. Special Forces unit sent into the Bolivian jungle on a search and destroy mission. The team-Clay, Jensen, Roque, Pooch and Cougar -find themselves the target of a lethal betrayal instigated from inside by a powerful enemy known only as Max. Presumed dead, the group makes plans to even the score when they're joined by the mysterious Aisha, a beautiful operative with her own agenda. Working together, they must remain deep undercover while tracking the heavily-guarded Max, a ruthless man bent on embroiling the world in a new high-tech global war.",12.798367,2010-04-23,23580000.0,97.0,Released,Anyone Else Would Be Dead By Now.,The Losers,False,6.2,522.0
False,0,33215,tt1198408,en,Tenure,"Despite his outstanding intellect, associate professor Charlie Thurber is a chronic underachiever and has never received university tenure. Aided by his nutty best friend, Charlie launches a final effort to make the grade at Gray College. But a beautiful new teacher whose ascending star threatens to eclipse him shakes up Charlie's plans.",0.85016,2009-10-24,0.0,89.0,Released,He's having a mid-term crisis.,Tenure,False,6.1,11.0
False,0,21036,tt0069058,ja,Panda kopanda,"The plot follows Mimiko, a bright little girl left alone when her grandmother leaves on a trip. Making a few stops at some local stores, Mimiko comes home to her house in a bamboo grove and finds a baby panda named Panny sleeping on the back doorstep. She quickly makes friends with the little panda, and invites him in for a drink. His father, PapaPanda, soon comes to visit, and they decide to become a family after PapaPanda offers to.",2.213026,1972-12-17,0.0,35.0,Released,,Panda! Go Panda!,False,6.4,27.0
False,0,35690,tt1294226,en,The Last Song,"A drama centered on a rebellious girl who is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",5.541073,2010-03-31,0.0,107.0,Released,"A story about family, first love, second chances and the moment in life that lead you back home.",The Last Song,False,7.0,959.0
False,0,18406,tt0085318,en,Chained Heat,"Linda Blair plays Carol, a young woman who must serve 18 months in prison after drink driving and killing a man. The prison turns out to be brimming with decadence, corruption and sleaze, where the other female inmates are sadistic crack-selling lesbian rapists and the guards and warden are no better.",5.105447,1983-05-27,0.0,99.0,Released,What these women did to get into prison is nothing compared to what they'll do to get out.,Chained Heat,False,4.6,14.0
False,7000000,39053,tt1336617,en,Cyrus,"With John's social life at a standstill and his ex-wife about to get remarried, a down on his luck divorcée finally meets the woman of his dreams, only to discover she has another man in her life - her son. Before long, the two are locked in a battle of wits for the woman they both love-and it appears only one man can be left standing when it's over.",10.42001,2010-06-18,0.0,91.0,Released,John met the woman of his dreams. Then he met her son ...,Cyrus,False,6.1,135.0
False,2011799,37169,tt1467304,en,The Human Centipede (First Sequence),"During a stopover in Germany in the middle of a carefree road trip through Europe, two American girls find themselves alone at night when their car breaks down in the woods. Searching for help at a nearby villa, they are wooed into the clutches of a deranged retired surgeon who explains his mad scientific vision to his captives' utter horror. They are to be the subjects of his sick lifetime fantasy: to be the first to connect people, one to the next, and in doing so bring to life ""the human centipede.""",12.84585,2009-04-26,0.0,92.0,Released,Their flesh is his fantasy,The Human Centipede (First Sequence),False,4.9,528.0
False,0,24805,tt0014532,en,The Ten Commandments,"The first part tells the story of Moses leading the Jews from Egypt to the Promised Land, his receipt of the tablets and the worship of the golden calf. The second part shows the efficacy of the commandments in modern life through a story set in San Francisco. Two brothers, rivals for the love of Mary, also come into conflict when John discovers Dan used shoddy materials to construct a cathedral.",1.725825,1923-11-23,0.0,136.0,Released,,The Ten Commandments,False,7.0,10.0
False,0,43517,tt0036430,en,This Is the Army,"In WW I dancer Jerry Jones stages an all-soldier show on Broadway, called Yip Yip Yaphank. Wounded in the War, he becomes a producer. In WW II his son Johnny Jones, who was before his fathers assistant, gets the order to stage a knew all-soldier show, called THIS IS THE ARMY. But in his pesonal life he has problems, because he refuses to marry his fiancée until the war is over.",0.800156,1943-08-14,0.0,121.0,Released,It's your own army - in the army's own show!,This Is the Army,False,8.3,3.0
False,0,176651,tt0200689,zh,黑暗之光,"Kang-Yi is a teenage girl who lives in an apartment building in the port city of Keelung. Most of her family, and the people in the apartment, are blind, and she helps them out. Ah Ping, who was brought up on the mainland and only speaks Mandarin, comes back to Taiwan after dropping out of military academy. He stays in the same building, and starts to date Kang-Yi. This annoys one of her classmates, who claims she is his girl, and he gets his gang of thugs to bully Ah Ping.",0.297027,1999-11-26,0.0,104.0,Released,,Darkness and Light,False,7.3,3.0
False,0,121036,tt0333902,zh,美麗時光,"Although their characters and temperaments couldn't be less alike, 19-year olds Wei and Jie are best friends. They're also neighbours, living with widower fathers and problem siblings in the suburbs of Taipei. When Wei is promoted from the rank of nightclub parking valet to the rank of debt-collector in Brother Gu's gang, he persuades his boss to hire Jie to work alongside him. Things begin to go wrong when they are given a handgun to reward their success in the new job. Always excitable and volatile, Jie becomes reckless and dangerous when he has the gun in his hand. When they try to collect a debt from the boss of a rival gang, a fight erupts and Jie shoots the gang-boss. The boys find themselves on the run. But fate and their youthful dreams still have tricks to play",0.302673,2002-09-20,0.0,109.0,Released,,The Best Of Times,False,7.0,3.0
